,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
44,22-02-2015,1.08,201741.43,44679.57,48498.63,61590.31,46972.92,44919.71,2053.21,0,conventional,2015,Charlotte
19,16-08-2015,1.16,817690.89,19193.94,609692.45,104997.44,83807.06,80018.54,3447.81,340.71,conventional,2015,Chicago
20,09-08-2015,1.25,731125.01,18237.36,526303.06,104796.41,81788.18,79510.48,1904.8,372.9,conventional,2015,Chicago
21,02-08-2015,1.27,761027.42,21607.12,559825.17,97419.33,82175.8,79197.97,2476.3,501.53,conventional,2015,Chicago
22,26-07-2015,1.12,791332.34,26653.29,577460.34,99066.58,88152.13,83728.75,3516.34,907.04,conventional,2015,Chicago
23,19-07-2015,1.24,797060.27,20534.84,560871.56,116910.43,98743.44,92362.71,3531.27,2849.46,conventional,2015,Chicago
24,12-07-2015,1.26,772151.2,22933.92,545739.34,109149.46,94328.48,90428.86,2536.23,1363.39,conventional,2015,Chicago
25,05-07-2015,1.24,937317.45,28422.72,661207.19,118634.7,129052.84,126579.11,2236.49,237.24,conventional,2015,Chicago
26,28-06-2015,1.21,786250.22,27391.54,524476.99,104595.1,129786.59,126835.7,1896.33,1054.56,conventional,2015,Chicago
27,21-06-2015,1.24,804902.52,34715.08,536926.08,122239.65,111021.71,107242.86,1658.76,2120.09,conventional,2015,Chicago
28,14-06-2015,1.21,868197.41,55227.59,586037.06,107908.15,119024.61,116318.18,2618.95,87.48,conventional,2015,Chicago
29,07-06-2015,1.24,824216.23,51410.51,544663.98,122929.34,105212.4,99942.37,4693.09,576.94,conventional,2015,Chicago
30,31-05-2015,1.26,803571.87,50563.81,518850.04,132732.66,101425.36,99122.66,2299.08,3.62,conventional,2015,Chicago
31,24-05-2015,1.23,887105.04,57568.25,611797.34,113475.77,104263.68,101615.53,2639.11,9.04,conventional,2015,Chicago
32,17-05-2015,1.23,817870.17,54087.8,569043.02,109205.15,85534.2,82689.93,2813.47,30.8,conventional,2015,Chicago
33,10-05-2015,1.23,835938.63,55587.31,545784.15,141250.98,93316.19,88847.94,4468.25,0,conventional,2015,Chicago
34,03-05-2015,1.04,978376.13,64798.64,690167.81,129694.01,93715.67,89297.42,4414.64,3.61,conventional,2015,Chicago
35,26-04-2015,1.24,779868.01,46749.43,543002.3,97410.38,92705.9,88341.96,3573.83,790.11,conventional,2015,Chicago
36,19-04-2015,1.24,832529.06,52850.1,594214.84,93303.25,92160.87,89276.61,2780.32,103.94,conventional,2015,Chicago
37,12-04-2015,1.24,710718.98,45103.98,488323.33,83137.77,94153.9,91664.47,2475.13,14.3,conventional,2015,Chicago
38,05-04-2015,1.27,751812.42,38641.17,530946.92,90801.53,91422.8,87170.22,3422.83,829.75,conventional,2015,Chicago
39,29-03-2015,1.22,757271.96,25629.52,545317.99,84865.54,101458.91,97284.77,4163.46,10.68,conventional,2015,Chicago
40,22-03-2015,1.21,799946.53,29308,596341.85,83937.78,90358.9,87394.44,2925.41,39.05,conventional,2015,Chicago
41,15-03-2015,1.09,827010.39,30100.78,600833.1,98822.1,97254.41,93312.94,3914.88,26.59,conventional,2015,Chicago
0,27-12-2015,0.99,107565.04,41808.54,27120.67,15564.05,23071.78,15032.43,3874.64,4164.71,conventional,2015,Columbus
1,20-12-2015,1.03,117393.22,57557.75,23198.49,16370.5,20266.48,11760.83,4248.29,4257.36,conventional,2015,Columbus
2,13-12-2015,1.03,124617.07,69742.59,21750.83,12957.84,20165.81,14642.3,4307.42,1216.09,conventional,2015,Columbus
3,06-12-2015,0.99,137195.59,60376.23,33565.14,24435.11,18819.11,12451.6,3866.86,2500.65,conventional,2015,Columbus
4,29-11-2015,1.03,97235.6,40352.94,22858.09,16653.11,17371.46,12106.21,4115.58,1149.67,conventional,2015,Columbus
5,22-11-2015,1.04,115089.62,50334.8,25643.76,20730.65,18380.41,13855.13,2827.12,1698.16,conventional,2015,Columbus
6,15-11-2015,0.99,117462.94,52474.75,26705.74,15258.85,23023.6,19594.87,2618.43,810.3,conventional,2015,Columbus
7,08-11-2015,0.95,152084.79,61494.68,35336.71,29583.9,25669.5,14899.79,6935.32,3834.39,conventional,2015,Columbus
8,01-11-2015,0.99,135237.01,58162.23,31821.24,23764.43,21489.11,14668.1,3691.47,3129.54,conventional,2015,Columbus
9,25-10-2015,1.04,119210.27,59745.47,23351.18,19024.16,17089.46,11461.37,3925.91,1702.18,conventional,2015,Columbus
10,18-10-2015,0.98,137773.84,62590.79,33116.75,18606.59,23459.71,18601.8,4384.37,473.54,conventional,2015,Columbus
11,11-10-2015,0.9,145305.65,57480.41,39207.76,24724.8,23892.68,16946.85,4765.93,2179.9,conventional,2015,Columbus
12,04-10-2015,0.93,134326.53,53606.35,38396.06,23069.29,19254.83,14952.36,2202.87,2099.6,conventional,2015,Columbus
13,27-09-2015,1.02,137298.77,66587.59,33743.19,18527.75,18440.24,10970.85,5538.06,1931.33,conventional,2015,Columbus
14,20-09-2015,1,165068.86,86031.9,31599.19,26200.37,21237.4,12029.73,4671.88,4535.79,conventional,2015,Columbus
15,13-09-2015,1.02,169025.14,86159.05,31464.67,26703.23,24698.19,17099.64,4201.55,3397,conventional,2015,Columbus
16,06-09-2015,1.04,144563.15,61052.61,40880.96,20842.4,21787.18,16533.98,3611.52,1641.68,conventional,2015,Columbus
17,30-08-2015,1.03,147230.76,64531.04,32172.79,25751.74,24775.19,16928.02,4937.44,2909.73,conventional,2015,Columbus
18,23-08-2015,1.08,130920.97,64597.94,29728.3,15723.09,20871.64,14961.58,5010.51,899.55,conventional,2015,Columbus
19,16-08-2015,1.03,155881.73,63291.37,36257.41,32383.88,23949.07,15230.44,4314.54,4404.09,conventional,2015,Columbus
20,09-08-2015,1,167387.9,64121.12,52440.39,20857.42,29968.97,20668,7460.64,1840.33,conventional,2015,Columbus
21,02-08-2015,1.05,148597.91,77973.44,30063.76,17344.74,23215.97,17997.33,3281.88,1936.76,conventional,2015,Columbus
22,26-07-2015,1.02,159846.2,91758.41,25540.09,13557.25,28990.45,23981.05,3986.29,1023.11,conventional,2015,Columbus
23,19-07-2015,1.05,159137.17,75080.98,33397.18,24209.42,26449.59,21845.65,2442.62,2161.32,conventional,2015,Columbus
24,12-07-2015,1.04,143992.91,69964.42,32449.21,16034.68,25544.6,22605.91,2366.05,572.64,conventional,2015,Columbus
25,05-07-2015,0.98,173370.68,79063.5,39343.65,24674.62,30288.91,24909.93,4244.24,1134.74,conventional,2015,Columbus
26,28-06-2015,0.94,159970.54,72752.84,38877.79,12796.57,35543.34,29338.02,5683.66,521.66,conventional,2015,Columbus
27,21-06-2015,0.99,164161.25,67311.23,40382.51,24529.19,31938.32,24969.38,4739.34,2229.6,conventional,2015,Columbus
28,14-06-2015,1.01,171353.59,83138.56,33535.09,20023.58,34656.36,27204.22,6030.43,1421.71,conventional,2015,Columbus
29,07-06-2015,1.03,187983.88,92110.97,33225.37,29167.3,33480.24,23654.01,5888.63,3937.6,conventional,2015,Columbus
30,31-05-2015,1.1,143985.96,80729.03,21813.84,13935.13,27507.96,21434.49,4733.2,1340.27,conventional,2015,Columbus
31,24-05-2015,1.01,171879.57,85510.9,37314.24,14261.54,34792.89,22680.26,10832.31,1280.32,conventional,2015,Columbus
32,17-05-2015,1,180511.78,97341.26,38624.07,22934.89,21611.56,15997.43,2463.86,3150.27,conventional,2015,Columbus
33,10-05-2015,1.1,162802.65,97879.64,27581.34,10126.3,27215.37,23689.19,2796.71,729.47,conventional,2015,Columbus
34,03-05-2015,0.99,176737.77,79998.58,53621.15,15882.39,27235.65,16302.79,9726.39,1206.47,conventional,2015,Columbus
35,26-04-2015,1.02,161438.17,87214.58,28964.04,16624.25,28635.3,22384.1,4959.65,1291.55,conventional,2015,Columbus
36,19-04-2015,1,172913.44,80303.92,40370.03,26369.27,25870.22,20819.2,1861.68,3189.34,conventional,2015,Columbus
37,12-04-2015,1.07,129397.39,66513.95,28065.91,9955.72,24861.81,23837.01,840.46,184.34,conventional,2015,Columbus
38,05-04-2015,1.09,126109.82,67298.39,30313.37,9926.54,18571.52,17853.07,642.52,75.93,conventional,2015,Columbus
39,29-03-2015,0.96,139065.31,72473.25,25151.42,8711.76,32728.88,31416,937.48,375.4,conventional,2015,Columbus
40,22-03-2015,0.94,182625.49,101143.03,40165.62,24995.65,16321.19,9158.76,2691.96,4470.47,conventional,2015,Columbus
41,15-03-2015,1.01,149884.1,90582.35,27040.2,9632.1,22629.45,18487.57,3462.12,679.76,conventional,2015,Columbus
42,08-03-2015,0.95,141281.56,56323.87,37382.46,11404.82,36170.41,29553.3,5482.53,1134.58,conventional,2015,Columbus
43,01-03-2015,1.03,136795.35,55610.59,36034.55,25775.13,19375.08,13297.29,1837.6,4240.19,conventional,2015,Columbus
44,22-02-2015,1.09,114280.87,56131.64,26134.29,10603.51,21411.43,18266.69,2275.13,869.61,conventional,2015,Columbus
45,15-02-2015,1.05,106663.68,52221.93,20939.99,8939.85,24561.91,22104.1,1860.18,597.63,conventional,2015,Columbus
46,08-02-2015,0.96,128078.27,76792.99,23238.8,7652.85,20393.63,17859.26,1970.91,563.46,conventional,2015,Columbus
33,10-05-2015,0.75,1298826.19,817727.07,357330.3,7803.87,115964.95,107302.84,8644.44,17.67,conventional,2015,DallasFtWorth
34,03-05-2015,0.77,1282852.08,652304.49,509069.75,9753.52,111724.32,104797.33,6148.99,778,conventional,2015,DallasFtWorth
35,26-04-2015,0.81,1102639.51,717960.82,270228.19,12091.21,102359.29,91505.88,10463.78,389.63,conventional,2015,DallasFtWorth
36,19-04-2015,0.8,1137811.87,735235.09,284292.72,16013.68,102270.38,89209.96,13055.16,5.26,conventional,2015,DallasFtWorth
37,12-04-2015,0.72,1266899.55,871511.12,288420.79,12596.79,94370.85,85100.44,9261.6,8.81,conventional,2015,DallasFtWorth
38,05-04-2015,0.77,1324348.89,802917.65,387745.54,13592.62,120093.08,105522.18,13748.75,822.15,conventional,2015,DallasFtWorth
39,29-03-2015,0.79,1164808.22,645523.05,396361,13339.76,109584.41,95894.64,13670.42,19.35,conventional,2015,DallasFtWorth
40,22-03-2015,0.67,1333424.37,925527.04,297656.4,11678.42,98562.51,88559.01,9991.57,11.93,conventional,2015,DallasFtWorth
41,15-03-2015,0.72,1211158.55,726176.09,368421.28,14065.99,102495.19,90708.11,11780,7.08,conventional,2015,DallasFtWorth
42,08-03-2015,0.75,1218684.28,724775.83,371564.05,11201.82,111142.58,97450.44,13677.78,14.36,conventional,2015,DallasFtWorth
43,01-03-2015,0.82,1144032.03,665032.82,358628.24,12398.67,107972.3,95284.48,12675.55,12.27,conventional,2015,DallasFtWorth
44,22-02-2015,0.8,1116600.76,695493.39,305788.6,12580.26,102738.51,85321.83,17416.68,0,conventional,2015,DallasFtWorth
45,15-02-2015,0.77,1020856.87,625813.98,299799.46,12656.97,82586.46,67518.45,15061.17,6.84,conventional,2015,DallasFtWorth
46,08-02-2015,0.67,1207167.54,737968.75,376914.26,12106.6,80177.93,67959.08,12176.08,42.77,conventional,2015,DallasFtWorth
47,01-02-2015,0.68,1391089.32,786166.9,495262.11,18855.32,90804.99,79314.06,11474.72,16.21,conventional,2015,DallasFtWorth
48,25-01-2015,0.8,1008295.47,649344.32,271152.06,9610.83,78188.26,60158.3,18029.96,0,conventional,2015,DallasFtWorth
49,18-01-2015,0.76,1091677.29,627090.61,374230.89,15550.56,74805.23,62375.69,12416.71,12.83,conventional,2015,DallasFtWorth
28,14-06-2015,1.16,743005.75,194447.12,401133.25,17694.15,129731.23,79508.59,50222.64,0,conventional,2015,Denver
29,07-06-2015,1.11,782886.63,167992.06,439309.16,17507.3,158078.11,70061.87,88016.24,0,conventional,2015,Denver
30,31-05-2015,1.26,600377.94,127747.5,365471.2,18725.02,88434.22,52816.05,35618.17,0,conventional,2015,Denver
31,24-05-2015,1.16,657593.22,198187.29,369924.19,18817.6,70664.14,50060.32,20603.82,0,conventional,2015,Denver
32,17-05-2015,1.21,592588.01,156010.24,305200.86,17377.87,113999.04,50687.72,63311.32,0,conventional,2015,Denver
33,10-05-2015,1.08,735145.02,148762.57,454026.16,16724.31,115631.98,49343.56,66285.96,2.46,conventional,2015,Denver
34,03-05-2015,1.01,781496.4,182975.49,485743.46,14810.14,97967.31,45163.77,52803.54,0,conventional,2015,Denver
35,26-04-2015,1.19,620827.49,160372.05,381779.34,5981.19,72694.91,44469.33,27221.41,1004.17,conventional,2015,Denver
36,19-04-2015,1.08,797021.22,129744.18,544167.43,6231.67,116877.94,44279.02,72598.92,0,conventional,2015,Denver
37,12-04-2015,1.05,858680.51,176304.23,574793.28,8603.75,98979.25,42716.25,56263,0,conventional,2015,Denver
38,05-04-2015,1.19,645727.95,156966.84,396449.92,6308.61,86002.58,53589.8,31483.61,929.17,conventional,2015,Denver
39,29-03-2015,1.11,627546.3,160679.31,371990.15,4760.21,90116.63,55936.09,34180.54,0,conventional,2015,Denver
40,22-03-2015,1.15,603112.11,131881.99,380284.5,8461.12,82484.5,47368.3,35116.2,0,conventional,2015,Denver
41,15-03-2015,1.03,662131.8,160422.27,403060.76,5122.11,93526.66,50621.03,42905.63,0,conventional,2015,Denver
42,08-03-2015,1.03,719792.51,118578.11,491584.39,7264.83,102365.18,54092.42,48272.76,0,conventional,2015,Denver
43,01-03-2015,1.03,670820.5,101528.39,487873.51,5507.38,75911.22,38246.75,37664.47,0,conventional,2015,Denver
44,22-02-2015,1,899302.8,153410.25,584093.63,5686.33,156112.59,62564.22,93534.16,14.21,conventional,2015,Denver
45,15-02-2015,1.12,629074.28,116907.81,404107.32,7797.57,100261.58,80270.81,19965.51,25.26,conventional,2015,Denver
46,08-02-2015,0.95,766576.39,153584.14,466313.49,5420.92,141257.84,92800.41,48427.25,30.18,conventional,2015,Denver
47,01-02-2015,0.93,990211.57,217715.85,608156.34,5736.45,158602.93,90555.95,68006.59,40.39,conventional,2015,Denver
48,25-01-2015,1.02,695658.81,140914.23,422434.82,4944.79,127364.97,74743.6,52611.95,9.42,conventional,2015,Denver
49,18-01-2015,0.99,808194.41,151976.7,500683.5,4225.31,151308.9,77528.06,73764.68,16.16,conventional,2015,Denver
50,11-01-2015,1.09,666579.35,110974.25,427723.2,5357.69,122524.21,85793.27,36703.98,26.96,conventional,2015,Denver
51,04-01-2015,0.99,668086,117454.09,429518.41,5553.6,115559.9,67894.33,47661.52,4.05,conventional,2015,Denver
0,27-12-2015,1.08,255499.7,83097.26,50545.78,59789.18,62067.48,48936.21,762.35,12368.92,conventional,2015,Detroit
1,20-12-2015,1.1,250436.24,110507.5,42663.06,45459.85,51805.83,40496.17,2931.68,8377.98,conventional,2015,Detroit
2,13-12-2015,1.05,275587.85,132206.07,38088.87,47788.47,57504.44,48318.35,2843.43,6342.66,conventional,2015,Detroit
3,06-12-2015,0.98,339797.19,92957.56,78805.63,113791.21,54242.79,30612.06,885.86,22744.87,conventional,2015,Detroit
4,29-11-2015,1.11,228427.08,84236.03,38244.11,63664.14,42282.8,31628.56,920.38,9733.86,conventional,2015,Detroit
5,22-11-2015,1.09,270529.34,95526.76,55945.23,63404.02,55653.33,47388.76,1257.23,7007.34,conventional,2015,Detroit
6,15-11-2015,1.1,248933.35,88132.72,35472.8,52490.9,72836.93,65345.24,1141.32,6350.37,conventional,2015,Detroit
7,08-11-2015,1.03,343645.67,103367.05,72647.24,113928.21,53703.17,30614.89,734.95,22353.33,conventional,2015,Detroit
8,01-11-2015,1.04,340746.59,112432.15,67252.29,104529.5,56532.65,35176.99,1106.6,20249.06,conventional,2015,Detroit
9,25-10-2015,1.17,251336.74,84318.99,49927.69,74327.91,42762.15,30131.74,727.93,11902.48,conventional,2015,Detroit
10,18-10-2015,0.97,358143.26,117479.44,97788.02,72553.22,70322.58,63143.78,823.99,6354.81,conventional,2015,Detroit
11,11-10-2015,0.99,362400.65,110374.23,105188.14,72960.79,73877.49,68721.34,1222.93,3933.22,conventional,2015,Detroit
12,04-10-2015,1.1,286400.89,81617.68,60336.35,90271.45,54175.41,40779.28,1039.04,12357.09,conventional,2015,Detroit
13,27-09-2015,1.17,257472.31,88573.56,43702.48,78776.6,46419.67,33816.62,1081.83,11521.22,conventional,2015,Detroit
14,20-09-2015,1,373545.23,129945.11,71335.62,111298.27,60966.23,38180.88,839.26,21946.09,conventional,2015,Detroit
15,13-09-2015,1.03,401472.63,151274.05,73572.68,106452.77,70173.13,51456.91,1329.55,17386.67,conventional,2015,Detroit
16,06-09-2015,1.09,336982.39,143927.73,51351.12,79770.33,61933.21,49676.97,1237.68,11018.56,conventional,2015,Detroit
17,30-08-2015,0.96,422762.9,177827.49,75478.01,100520.31,68937.09,52515.07,1066.62,15355.4,conventional,2015,Detroit
18,23-08-2015,1.11,267968.5,114208.75,36663.35,61914.67,55181.73,45741.01,2154.69,7286.03,conventional,2015,Detroit
19,16-08-2015,0.97,400251.59,113822.13,86783.96,125069.99,74575.51,53326.63,1573.3,19675.58,conventional,2015,Detroit
20,09-08-2015,1.07,341289.98,136799.68,56896.42,80145.92,67447.96,54938.34,1471.57,11038.05,conventional,2015,Detroit
21,02-08-2015,1.04,364735.69,157018.49,58592.28,76533.58,72591.34,63454.14,1676.31,7460.89,conventional,2015,Detroit
22,26-07-2015,0.99,326233.8,119084.73,38501.17,63099.7,105548.2,98037.18,2518.38,4992.64,conventional,2015,Detroit
23,19-07-2015,1.04,370830.93,125844.19,66223.96,105281.52,73481.26,61402.16,2038.49,10040.61,conventional,2015,Detroit
24,12-07-2015,1.02,310049.5,127995.39,36569.66,62708.05,82776.4,76701.28,1977.04,4098.08,conventional,2015,Detroit
25,05-07-2015,1.06,373691.57,140339.02,62718.27,96051.18,74583.1,66416.56,1849.74,6316.8,conventional,2015,Detroit
26,28-06-2015,1,329753.61,135230.94,30175.61,48618.79,115728.27,111301.27,2126.05,2300.95,conventional,2015,Detroit
27,21-06-2015,0.97,424580.52,133405.45,87075.84,121664.66,82434.57,70155.32,2831.82,9447.43,conventional,2015,Detroit
28,14-06-2015,1.04,372413.5,136802.87,58418.17,90747.55,86444.91,80661.4,1786.01,3997.5,conventional,2015,Detroit
29,07-06-2015,0.97,447813.52,153214.87,87106.49,131114.3,76377.86,61921.23,1180.76,13275.87,conventional,2015,Detroit
30,31-05-2015,1.09,324400.67,162243.06,28903.88,53233.66,80020.07,74758.21,797.64,4464.22,conventional,2015,Detroit
31,24-05-2015,1.03,373245.43,193348.39,34774.04,46503.59,98619.41,94585.49,715.81,3318.11,conventional,2015,Detroit
32,17-05-2015,0.95,495155.82,214237.95,98513.1,116503.88,65900.89,53494.15,591.25,11815.49,conventional,2015,Detroit
33,10-05-2015,1.11,360917.96,177872.77,42422.72,48825.24,91797.23,87986.35,1880.03,1930.85,conventional,2015,Detroit
34,03-05-2015,1.06,374659.88,161288.26,71919.54,74593.79,66858.29,60634.57,785.52,5438.2,conventional,2015,Detroit
35,26-04-2015,1.01,361243.2,133322.95,61051.45,66651.75,100217.05,93903.26,1475.78,4838.01,conventional,2015,Detroit
36,19-04-2015,0.96,468643.05,140434.29,139016.06,107930.54,81262.16,68265.07,4057.84,8939.25,conventional,2015,Detroit
37,12-04-2015,1.02,271182.01,96441.78,24663.5,43008.11,107068.62,101770.1,2451.53,2846.99,conventional,2015,Detroit
38,05-04-2015,1.11,295385.41,113210.53,62859.83,49925.6,69389.45,65997.82,1999.07,1392.56,conventional,2015,Detroit
39,29-03-2015,0.97,304048.16,120782.43,28182.89,38352.45,116730.39,113016.39,2415.87,1298.13,conventional,2015,Detroit
24,12-07-2015,1.19,153112.84,4663.59,66045.81,9833.58,72569.86,66368.31,4901.72,1299.83,conventional,2015,GrandRapids
25,05-07-2015,1.16,202842.97,2709.26,109357.57,34986.3,55789.84,44032.97,5692.28,6064.59,conventional,2015,GrandRapids
26,28-06-2015,1.1,155972.38,3089.5,55014.27,9941.32,87927.29,80548.8,5044.35,2334.14,conventional,2015,GrandRapids
27,21-06-2015,0.96,265555.66,2552.14,167585.16,32903.12,62515.24,53623.47,4943.16,3948.61,conventional,2015,GrandRapids
28,14-06-2015,1.07,197387.76,4446.1,116392.81,4934.17,71614.68,67207.35,4401.93,5.4,conventional,2015,GrandRapids
29,07-06-2015,1.14,212599.11,6926.42,134230.11,10407.58,61035,55432.55,4067.09,1535.36,conventional,2015,GrandRapids
30,31-05-2015,1.31,167907.51,7097,90411.8,3360.05,67038.66,64208.38,2794.35,35.93,conventional,2015,GrandRapids
31,24-05-2015,1.3,158917.21,7888.33,74169.01,3111.69,73748.18,69048.81,4663.55,35.82,conventional,2015,GrandRapids
32,17-05-2015,0.97,277502.12,5515.43,202939.01,12421.42,56626.26,52456.3,3991.49,178.47,conventional,2015,GrandRapids
33,10-05-2015,1.36,159642.82,7383.85,84947.73,3817.57,63493.67,59129.49,4335.74,28.44,conventional,2015,GrandRapids
34,03-05-2015,1.06,238550.81,6301.92,176717.87,6727.83,48803.19,46862.74,1898.03,42.42,conventional,2015,GrandRapids
35,26-04-2015,1.09,189609.49,4480.46,105590.91,6421.76,73116.36,68758.56,4305.08,52.72,conventional,2015,GrandRapids
36,19-04-2015,0.93,310672.4,5547.29,217323.81,15023.71,72777.59,68697.84,3761.98,317.77,conventional,2015,GrandRapids
37,12-04-2015,1.13,147494.24,5875.73,66804.31,2717.16,72097.04,68693.55,3377.45,26.04,conventional,2015,GrandRapids
38,05-04-2015,1.22,157721.54,4487.21,92044.84,5487.61,55701.88,50462.56,5165.79,73.53,conventional,2015,GrandRapids
39,29-03-2015,1.11,149631.24,1977.68,63600.68,3003.97,81048.91,75725.67,5299.2,24.04,conventional,2015,GrandRapids
40,22-03-2015,0.91,311876.75,1930.32,231211.7,19097.99,59636.74,57118.41,2105.9,412.43,conventional,2015,GrandRapids
41,15-03-2015,1.35,123895.07,1621.03,69452.53,4214.32,48607.19,45347.61,3244.22,15.36,conventional,2015,GrandRapids
